x,y,baseline,residual
135.0,15.545454978942871,15.97153102933342,-0.42607605039054874
140.0,15.38888931274414,15.938864971611366,-0.5499756588672255
141.0,15.38888931274414,15.932331760066955,-0.5434424473228141
142.0,15.383721351623535,15.925798548522543,-0.5420771968990081
143.0,15.391304016113281,15.919265336978132,-0.5279613208648506
144.0,15.477272987365723,15.912732125433722,-0.4354591380679995
145.0,15.662161827087402,15.90619891388931,-0.2440370868019084
146.0,15.850000381469727,15.8996657023449,-0.049665320875172725
147.0,15.918604850769043,15.89313249080049,0.02547235996855335
148.0,15.880000114440918,15.886599279256078,-0.006599164815160208
149.0,15.777777671813965,15.880066067711667,-0.10228839589770189
150.0,15.685185432434082,15.873532856167255,-0.18834742373317326
151.0,15.619999885559082,15.866999644622846,-0.2469997590637636
152.0,15.619047164916992,15.860466433078434,-0.241419268161442
153.0,15.61111068725586,15.853933221534023,-0.24282253427816336
154.0,15.5625,15.847400009989611,-0.2849000099896113
155.0,15.530303001403809,15.840866798445202,-0.31056379704139303
156.0,15.529411315917969,15.83433358690079,-0.30492227098282143
157.0,15.557143211364746,15.827800375356379,-0.27065716399163264
158.0,15.585714340209961,15.821267163811967,-0.23555282360200636
159.0,15.605262756347656,15.814733952267558,-0.20947119591990138
160.0,15.571428298950195,15.808200740723146,-0.23677244177295087
161.0,15.5,15.801667529178735,-0.30166752917873474
162.0,15.523809432983398,15.795134317634325,-0.27132488465092663
163.0,15.527777671813965,15.788601106089914,-0.2608234342759488
164.0,15.590909004211426,15.782067894545502,-0.1911588903340764
165.0,15.59375,15.77553468300109,-0.18178468300109074
166.0,15.5,15.769001471456681,-0.2690014714566811
167.0,15.428571701049805,15.76246825991227,-0.33389655886246494
168.0,15.37804889678955,15.755935048367858,-0.3778861515783074
169.0,15.409090995788574,15.749401836823449,-0.3403108410348743
170.0,15.425926208496094,15.742868625279037,-0.3169424167829433
179.0,16.0,15.684069721379338,0.31593027862066236
180.0,15.706896781921387,15.677536509834926,0.029360272086460526
181.0,15.476743698120117,15.671003298290517,-0.19425960017039934
182.0,15.40384578704834,15.664470086746105,-0.26062429969776524
183.0,15.394737243652344,15.657936875201694,-0.2631996315493499
184.0,15.462963104248047,15.651403663657284,-0.1884405594092371
185.0,15.571428298950195,15.644870452112873,-0.07344215316267722
186.0,15.699999809265137,15.638337240568461,0.061662568696675635
187.0,15.728570938110352,15.63180402902405,0.09676690908630192
188.0,15.676470756530762,15.62527081747964,0.051199939051121746
189.0,15.590909004211426,15.618737605935229,-0.02782860172380275
190.0,15.558823585510254,15.612204394390817,-0.05338080888056318
191.0,15.528571128845215,15.605671182846406,-0.0771000540011908
192.0,15.476190567016602,15.599137971301996,-0.12294740428539441
193.0,15.406976699829102,15.592604759757585,-0.18562805992848297
194.0,15.375,15.586071548213173,-0.2110715482131731
195.0,15.320512771606445,15.579538336668762,-0.25902556506231633
196.0,15.300000190734863,15.573005125124352,-0.2730049343894887
197.0,15.333333015441895,15.56647191357994,-0.233138898138046
198.0,15.458333015441895,15.559938702035529,-0.10160568659363456
199.0,15.699999809265137,15.55340549049112,0.1465943187740173
200.0,15.9399995803833,15.546872278946708,0.3931273014365928
201.0,15.966666221618652,15.540339067402297,0.4263271542163558
202.0,15.875,15.533805855857885,0.3411941441421149
203.0,15.757143020629883,15.527272644313475,0.2298703763164074
204.0,15.651515007019043,15.520739432769064,0.130775574249979
205.0,15.590909004211426,15.514206221224653,0.07670278298677324
206.0,15.55555534362793,15.507673009680241,0.04788233394768859
207.0,15.477777481079102,15.501139798135831,-0.023362317056729864
208.0,15.386363983154297,15.49460658659142,-0.10824260343712311
209.0,15.337838172912598,15.488073375047009,-0.15023520213441088
210.0,15.314814567565918,15.481540163502597,-0.16672559593667913
216.0,15.428571701049805,15.442340894236132,-0.0137691931863273
217.0,15.38888931274414,15.43580768269172,-0.04691836994757992
218.0,15.350000381469727,15.42927447114731,-0.07927408967758431
219.0,15.333333015441895,15.4227412596029,-0.0894082441610049
220.0,15.333333015441895,15.416208048058488,-0.08287503261659346
221.0,15.320512771606445,15.409674836514078,-0.08916206490763301
222.0,15.277777671813965,15.403141624969667,-0.12536395315570203
223.0,15.285714149475098,15.396608413425255,-0.11089426395015778
224.0,15.363636016845703,15.390075201880844,-0.026439185035140866
225.0,15.452381134033203,15.383541990336433,0.06883914369677058
226.0,15.380000114440918,15.377008778792023,0.002991335648895088
227.0,15.25,15.370475567247611,-0.12047556724761144
228.0,15.214285850524902,15.3639423557032,-0.14965650517829765
229.0,15.19444465637207,15.35740914415879,-0.16296448778672
230.0,15.224138259887695,15.350875932614379,-0.12673767272668357
231.0,15.239130020141602,15.344342721069967,-0.10521270092836588
234.0,15.454545021057129,15.324743086436735,0.12980193462039402
235.0,15.428571701049805,15.318209874892323,0.11036182615748125
236.0,15.357142448425293,15.311676663347914,0.045465785077379195
237.0,15.289473533630371,15.305143451803502,-0.015669918173131236
238.0,15.243589401245117,15.29861024025909,-0.0550208390139737
239.0,15.277777671813965,15.29207702871468,-0.0142993569007146
240.0,15.382352828979492,15.28554381717027,0.09680901180922241
241.0,15.469696998596191,15.279010605625858,0.19068639297033307
242.0,15.471428871154785,15.272477394081447,0.19895147707333827
243.0,15.423076629638672,15.265944182537035,0.15713244710163643
244.0,15.360465049743652,15.259410970992626,0.10105407875102657
245.0,15.291666984558105,15.252877759448214,0.038789225109891134
246.0,15.245098114013672,15.246344547903803,-0.0012464338901310157
247.0,15.229166984558105,15.239811336359391,-0.010644351801285978
248.0,15.25,15.233278124814982,0.01672187518501822
249.0,15.264705657958984,15.22674491327057,0.03796074468841404
250.0,15.241935729980469,15.220211701726159,0.021724028254309857
251.0,15.199999809265137,15.21367849018175,-0.013678680916612507
252.0,15.177419662475586,15.207145278637338,-0.029725616161751844
253.0,15.20588207244873,15.200612067092926,0.00527000535580413
254.0,15.25,15.194078855548515,0.055921144451485105
255.0,15.283783912658691,15.187545644004105,0.09623826865458618
256.0,15.229729652404785,15.181012432459694,0.04871721994509137
257.0,15.1875,15.174479220915282,0.01302077908471766
258.0,15.181818008422852,15.167946009370871,0.013871999051980666
266.0,14.818181991577148,15.115680317015585,-0.29749832543843624
267.0,14.833333015441895,15.109147105471173,-0.2758140900292787
268.0,14.892857551574707,15.102613893926762,-0.20975634235205476
269.0,14.948275566101074,15.09608068238235,-0.14780511628127613
270.0,14.984848022460938,15.08954747083794,-0.10469944837700318
271.0,14.985713958740234,15.08301425929353,-0.09730030055329486
272.0,15.0,15.076481047749118,-0.07648104774911779
273.0,15.033333778381348,15.069947836204708,-0.03661405782336047
274.0,15.100000381469727,15.063414624660297,0.03658575680942988
275.0,15.112903594970703,15.056881413115885,0.05602218185481789
276.0,15.100000381469727,15.050348201571474,0.04965217989825277
277.0,15.066666603088379,15.043814990027062,0.022851613061316556
278.0,15.0,15.037281778482653,-0.03728177848265268
279.0,14.964285850524902,15.030748566938241,-0.0664627164133389
280.0,14.979999542236328,15.02421535539383,-0.04421581315750167
281.0,15.0600004196167,15.01768214384942,0.04231827576727909
282.0,15.080645561218262,15.011148932305009,0.06949662891325303
283.0,15.038461685180664,15.004615720760597,0.03384596442006682
284.0,14.965116500854492,14.998082509216186,-0.03296600836169361
285.0,14.918604850769043,14.991549297671776,-0.07294444690273316
286.0,14.952381134033203,14.985016086127365,-0.03263495209416156
287.0,15.052631378173828,14.978482874582953,0.07414850359087488
288.0,15.13888931274414,14.971949663038544,0.16693964970559705
289.0,15.185714721679688,14.965416451494132,0.22029827018555537
290.0,15.196969985961914,14.95888323994972,0.23808674601219337
291.0,15.128571510314941,14.95235002840531,0.17622148190963216
292.0,15.083333015441895,14.945816816860898,0.13751619858099673
293.0,15.071428298950195,14.939283605316488,0.13214469363370718
294.0,15.100000381469727,14.932750393772077,0.16724998769764987
295.0,15.07575798034668,14.926217182227665,0.14954079811901444
296.0,14.973684310913086,14.919683970683256,0.05400034022983036
297.0,14.904254913330078,14.913150759138844,-0.008895845808766012
298.0,14.910714149475098,14.906617547594433,0.004096601880664963
299.0,14.938596725463867,14.900084336050021,0.03851238941384594
300.0,14.95283031463623,14.893551124505612,0.059279190130618886
301.0,14.931818008422852,14.8870179129612,0.044800095461651424
302.0,14.894737243652344,14.880484701416789,0.014252542235555055
303.0,14.833333015441895,14.873951489872379,-0.0406184744304845
304.0,14.769230842590332,14.867418278327968,-0.09818743573763555
305.0,14.717391014099121,14.860885066783556,-0.14349405268443505
306.0,14.699999809265137,14.854351855239145,-0.15435204597400798
310.0,14.892857551574707,14.828219009061502,0.06463854251320456
311.0,14.932432174682617,14.821685797517091,0.11074637716552616
312.0,14.988371849060059,14.81515258597268,0.173219263087379
313.0,15.047618865966797,14.808619374428268,0.23899949153852873
314.0,15.119047164916992,14.802086162883857,0.3169610020331355
315.0,15.127906799316406,14.795552951339447,0.3323538479769592
316.0,15.100000381469727,14.789019739795036,0.31098064167469097
317.0,14.972222328186035,14.782486528250624,0.189735799935411
318.0,14.706896781921387,14.775953316706214,-0.06905653478482776
319.0,14.431034088134766,14.769420105161803,-0.3383860170270374
320.0,14.323529243469238,14.762886893617392,-0.4393576501481533
321.0,14.368420600891113,14.75635368207298,-0.38793308118186687
322.0,14.423076629638672,14.74982047052857,-0.3267438408898986
323.0,14.404762268066406,14.743287258984159,-0.3385249909177528
324.0,14.337209701538086,14.736754047439748,-0.39954434590166166
325.0,14.207317352294922,14.730220835895338,-0.522903483600416
326.0,14.047618865966797,14.723687624350926,-0.6760687583841296
327.0,13.916666984558105,14.717154412806515,-0.8004874282484096
328.0,13.854838371276855,14.710621201262104,-0.8557828299852481
329.0,13.907407760620117,14.704087989717692,-0.796680229097575
330.0,14.0,14.697554778173282,-0.6975547781732825
339.0,14.0,14.638755874273583,-0.638755874273583
340.0,13.983870506286621,14.632222662729173,-0.6483521564425523
341.0,13.914633750915527,14.625689451184762,-0.7110557002692346
342.0,13.840425491333008,14.61915623964035,-0.7787307483073427
343.0,13.776596069335938,14.612623028095939,-0.8360269587600015
344.0,13.75,14.606089816551528,-0.8560898165515276
345.0,13.774999618530273,14.599556605007118,-0.8245569864768445
346.0,13.824324607849121,14.593023393462706,-0.7686987856135854
347.0,13.86111068725586,14.586490181918295,-0.7253794946624357
348.0,13.86111068725586,14.579956970373885,-0.718846283118026
349.0,13.851351737976074,14.573423758829474,-0.7220720208533997
350.0,13.814285278320312,14.566890547285062,-0.75260526896475
351.0,13.814285278320312,14.560357335740651,-0.7460720574203386
352.0,13.79411792755127,14.553824124196241,-0.7597061966449719
353.0,13.741379737854004,14.54729091265183,-0.805911174797826
354.0,13.6304349899292,14.540757701107418,-0.9103227111782193
361.0,13.550000190734863,14.495025220296542,-0.9450250295616787
362.0,13.411765098571777,14.488492008752132,-1.076726910180355
363.0,13.37804889678955,14.48195879720772,-1.10390990041817
364.0,13.354166984558105,14.47542558566331,-1.121258601105204
365.0,13.343137741088867,14.468892374118898,-1.1257546330300308
366.0,13.357142448425293,14.462359162574487,-1.1052167141491935
367.0,13.383721351623535,14.455825951030077,-1.0721045994065417
368.0,13.442856788635254,14.449292739485665,-1.0064359508504115
369.0,13.467741966247559,14.442759527941254,-0.9750175616936954
370.0,13.465517044067383,14.436226316396844,-0.9707092723294615
371.0,13.464285850524902,14.429693104852433,-0.9654072543275305
372.0,13.46875,14.423159893308021,-0.9544098933080214
373.0,13.5,14.41662668176361,-0.91662668176361
374.0,13.471428871154785,14.410093470219199,-0.9386645990644134
375.0,13.411765098571777,14.403560258674789,-0.9917951601030115
376.0,13.399999618530273,14.397027047130377,-0.997027428600104
377.0,13.5,14.390493835585968,-0.8904938355859677
378.0,13.717391014099121,14.383960624041556,-0.6665696099424352
379.0,13.791666984558105,14.377427412497145,-0.5857604279390394
380.0,13.730769157409668,14.370894200952733,-0.6401250435430654
381.0,13.538461685180664,14.364360989408322,-0.8258993042276579
382.0,13.472222328186035,14.357827777863912,-0.8856054496778771
383.0,13.564516067504883,14.3512945663195,-0.786778498814618
384.0,13.722222328186035,14.34476135477509,-0.6225390265890542
385.0,13.80555534362793,14.33822814323068,-0.53267279960275
386.0,13.766666412353516,14.331694931686268,-0.5650285193327527
387.0,13.642857551574707,14.325161720141857,-0.6823041685671498
400.0,13.868420600891113,14.240229970064515,-0.3718093691734019
401.0,13.954545021057129,14.233696758520104,-0.27915173746297484
402.0,14.041666984558105,14.227163546975692,-0.18549656241758683
403.0,14.136363983154297,14.22063033543128,-0.08426635227698398
404.0,14.199999809265137,14.214097123886871,-0.01409731462173447
405.0,14.214285850524902,14.20756391234246,0.0067219381824425994
406.0,14.15217399597168,14.201030700798048,-0.04885670482636861
407.0,14.018518447875977,14.194497489253639,-0.17597904137766207
408.0,13.822580337524414,14.187964277709227,-0.3653839401848131
409.0,13.693548202514648,14.181431066164816,-0.4878828636501673
410.0,13.72580623626709,14.174897854620404,-0.44909161835331446
411.0,13.913793563842773,14.168364643075993,-0.2545710792332194
412.0,14.155172348022461,14.161831431531583,-0.0066590835091222544
413.0,14.300000190734863,14.155298219987172,0.14470197074769153
414.0,14.20588207244873,14.148765008442762,0.05711706400596839
415.0,13.975000381469727,14.14223179689835,-0.16723141542862408
416.0,13.779069900512695,14.13569858535394,-0.3566286848412439
417.0,13.677778244018555,14.129165373809528,-0.45138712979097306
418.0,13.727272987365723,14.122632162265116,-0.39535917489939365
419.0,13.824999809265137,14.116098950720707,-0.2910991414555699
420.0,13.910256385803223,14.109565739176295,-0.19930935337307254
421.0,13.921052932739258,14.103032527631884,-0.18197959489262594
422.0,13.899999618530273,14.096499316087474,-0.19649969755720065
423.0,13.887096405029297,14.089966104543063,-0.20286969951376577
424.0,13.884614944458008,14.083432892998651,-0.19881794854064339
425.0,13.863636016845703,14.07689968145424,-0.21326366460853663
437.0,13.909090995788574,13.99850114292131,-0.08941014713273532
438.0,13.933333396911621,13.991967931376898,-0.058634534465277
439.0,13.986486434936523,13.985434719832487,0.0010517151040367878
440.0,14.043478012084961,13.978901508288075,0.06457650379688573
441.0,14.091836929321289,13.972368296743666,0.11946863257762352
442.0,14.1304349899292,13.965835085199254,0.16459990472994512
443.0,14.149999618530273,13.959301873654843,0.19069774487543079
444.0,14.100000381469727,13.952768662110433,0.14723171935929358
445.0,14.029411315917969,13.946235450566022,0.08317586535194721
446.0,13.95714282989502,13.93970223902161,0.017440590873409434
447.0,13.928571701049805,13.933169027477199,-0.004597326427393966
448.0,13.95161247253418,13.926635815932787,0.024976656601392477
449.0,14.0,13.920102604388378,0.07989739561162246
450.0,14.041666984558105,13.913569392843966,0.12809759171413937
451.0,14.083333015441895,13.907036181299555,0.17629683414233988
452.0,14.083333015441895,13.900502969755145,0.18283004568674954
453.0,14.115385055541992,13.893969758210734,0.22141529733125864
454.0,14.140000343322754,13.887436546666322,0.2525637966564318
455.0,14.107142448425293,13.88090333512191,0.2262391133033823
456.0,14.058823585510254,13.874370123577501,0.18445346193275292
457.0,14.026315689086914,13.86783691203309,0.15847877705382452
458.0,14.04054069519043,13.861303700488678,0.17923699470175158
459.0,14.080645561218262,13.854770488944268,0.22587507227399328
460.0,14.041666984558105,13.848237277399857,0.19342970715824848
471.0,13.911765098571777,13.776371950411336,0.1353931481604409
472.0,13.875,13.769838738866925,0.105161261133075
473.0,13.899999618530273,13.763305527322514,0.13669409120775988
474.0,13.90625,13.756772315778104,0.1494776842218961
475.0,13.92424201965332,13.750239104233692,0.17400291541962787
476.0,13.90625,13.743705892689281,0.162544107310719
477.0,13.911765098571777,13.73717268114487,0.1745924174269078
478.0,13.95714282989502,13.730639469600458,0.22650336029456142
479.0,14.027777671813965,13.724106258056048,0.3036714137579164
480.0,14.04285717010498,13.717573046511637,0.32528412359334347
481.0,13.984848022460938,13.711039834967227,0.27380818749371016
482.0,13.928571701049805,13.704506623422816,0.2240650776269888
483.0,13.909090995788574,13.697973411878404,0.21111758391016977
491.0,13.928571701049805,13.645707719523116,0.28286398152668824
492.0,13.80434799194336,13.639174507978705,0.16517348396465437
493.0,13.666666984558105,13.632641296434295,0.03402568812381013
494.0,13.615385055541992,13.626108084889884,-0.01072302934789171
495.0,13.607142448425293,13.619574873345472,-0.012432424920179486
496.0,13.571428298950195,13.613041661801063,-0.041613362850867475
497.0,13.5,13.606508450256651,-0.10650845025665134
498.0,13.448718070983887,13.59997523871224,-0.15125716772835318
499.0,13.473684310913086,13.593442027167828,-0.11975771625474252
500.0,13.473684310913086,13.586908815623417,-0.11322450471033108
501.0,13.5,13.580375604079007,-0.08037560407900735
502.0,13.533333778381348,13.573842392534596,-0.040508614153248246
503.0,13.566666603088379,13.567309180990184,-0.0006425779018055522
504.0,13.596774101257324,13.560775969445775,0.03599813181154943
505.0,13.633333206176758,13.554242757901363,0.07909044827539446
506.0,13.714285850524902,13.547709546356952,0.16657630416795044
507.0,13.779999732971191,13.54117633481254,0.23882339815865095
508.0,13.833333015441895,13.53464312326813,0.29868989217376374
509.0,13.785714149475098,13.52810991172372,0.2576042377513783
510.0,13.710526466369629,13.521576700179308,0.188949766190321
511.0,13.722222328186035,13.515043488634898,0.20717883955113692
512.0,13.833333015441895,13.508510277090487,0.32482273835140774
516.0,14.05555534362793,13.482377430912843,0.5731779127150869
517.0,13.976190567016602,13.475844219368431,0.5003463476481702
518.0,13.934782981872559,13.46931100782402,0.4654719740485387
519.0,13.916666984558105,13.46277779627961,0.4538891882784952
520.0,13.909090995788574,13.456244584735199,0.4528464110533754
521.0,13.818181991577148,13.449711373190787,0.3684706183863611
522.0,13.699999809265137,13.443178161646376,0.2568216476187608
523.0,13.699999809265137,13.436644950101966,0.2633548591631705
524.0,13.722222328186035,13.430111738557555,0.29211058962848035
525.0,13.763157844543457,13.423578527013143,0.3395793175303137
526.0,13.75,13.417045315468734,0.3329546845312663
527.0,13.727272987365723,13.410512103924322,0.3167608834414004
528.0,13.717391014099121,13.40397889237991,0.3134121217192103
529.0,13.791666984558105,13.3974456808355,0.3942213037226061
530.0,13.84782600402832,13.390912469291088,0.4569135347372324
531.0,13.9399995803833,13.384379257746678,0.5556203226366225
532.0,14.02173900604248,13.377846046202267,0.6438929598402137
533.0,14.02173900604248,13.371312834657857,0.6504261713846233
534.0,13.979999542236328,13.364779623113446,0.6152199191228824
535.0,13.879310607910156,13.358246411569034,0.521064196341122
536.0,13.72580623626709,13.351713200024623,0.37409303624246704
537.0,13.603447914123535,13.345179988480211,0.2582679256433238
538.0,13.600000381469727,13.338646776935802,0.26135360453392487
539.0,13.576923370361328,13.33211356539139,0.24480980496993787
540.0,13.722222328186035,13.325580353846979,0.39664197433905635
541.0,13.807692527770996,13.31904714230257,0.48864538546842695
542.0,13.875,13.312513930758158,0.5624860692418423
543.0,13.934782981872559,13.305980719213746,0.6288022626588123
544.0,13.958333015441895,13.299447507669335,0.6588855077725597
545.0,13.979999542236328,13.292914296124925,0.687085246111403
546.0,14.017241477966309,13.286381084580514,0.7308603933857949
547.0,14.128571510314941,13.279847873036102,0.8487236372788391
548.0,14.269230842590332,13.273314661491693,0.9959161810986394
549.0,14.391891479492188,13.266781449947281,1.1251100295449064
550.0,14.348484992980957,13.26024823840287,1.0882367545780873
551.0,14.240740776062012,13.253715026858458,0.9870257492035535
552.0,14.192307472229004,13.247181815314047,0.9451256569149571
553.0,14.25,13.240648603769637,1.0093513962303629
554.0,14.257575988769531,13.234115392225226,1.0234605965443055
555.0,14.214285850524902,13.227582180680814,0.9867036698440881
556.0,14.125,13.221048969136405,0.9039510308635954
557.0,14.035714149475098,13.214515757591993,0.8211983918831045
558.0,13.979999542236328,13.207982546047582,0.7720169961887464
559.0,13.958333015441895,13.20144933450317,0.7568836809387243
