y,x_detected,baseline_x,deflection_x_px,modified_z,confidence
83,73.0,71.89969253954251,1.1003074604574863,1.185426033700077,0.6753927
84,73.0,71.89024958747538,1.109750412524619,1.198943286472759,0.4816754
85,71.0,71.88080663540826,-0.8808066354082627,-1.650468908364594,0.36649215
86,71.0,71.87136368334113,-0.87136368334113,-1.6369516555919124,0.5183246
87,71.0,71.861920731274,-0.8619207312739974,-1.6234344028192305,0.5706806
88,71.0,71.85247777920688,-0.852477779206879,-1.6099171500465685,0.55497384
89,71.0,71.84303482713975,-0.8430348271397463,-1.5963998972738869,0.52879584
90,71.0,71.83359187507263,-0.8335918750726279,-1.5828826445012252,0.57591623
91,71.0,71.8241489230055,-0.8241489230054952,-1.569365391728543,0.65968585
92,71.0,71.81470597093836,-0.8147059709383626,-1.5558481389558614,0.4973822
93,71.0,71.80526301887124,-0.8052630188712442,-1.5423308861831997,0.40314135
94,73.0,71.79582006680411,1.2041799331958885,1.334115814199497,0.5183246
95,73.0,71.786377114737,1.2136228852630069,1.3476330669721586,0.8900524
96,73.0,71.77693416266986,1.2230658373301395,1.3611503197448407,0.8638743
97,71.0,71.76749121060273,-0.7674912106027278,-1.488261875092492,0.91099477
98,73.0,71.75804825853561,1.2419517414643906,1.388184825290184,0.65445024
99,73.0,71.74860530646848,1.2513946935315232,1.4017020780628662,0.39267015
100,71.0,71.73916235440136,-0.7391623544013584,-1.4477101167744872,0.34554973
101,71.0,71.72971940233423,-0.7297194023342257,-1.4341928640018051,0.36649215
102,73.0,71.72027645026711,1.2797235497328927,1.4422538363808712,0.34031415
103,73.0,71.71083349819997,1.2891665018000253,1.4557710891535531,0.4921466
104,73.0,71.70139054613284,1.298609453867158,1.469288341926235,0.513089
105,73.0,71.69194759406572,1.3080524059342764,1.4828055946988967,0.58638746
106,73.0,71.68250464199859,1.317495358001409,1.4963228474715786,0.61256546
107,73.0,71.67306168993147,1.3269383100685275,1.5098401002442403,0.6439791
108,72.0,71.66361873786434,0.3363812621356601,0.09189262921191482,0.5183246
109,71.0,71.65417578579721,-0.6541757857972073,-1.3260548418204108,0.460733
110,73.0,71.64473283373009,1.3552671662699112,1.5503918585622658,0.6178011
111,73.0,71.63528988166296,1.3647101183370438,1.5639091113349477,0.7068063
112,73.0,71.62584692959584,1.3741530704041622,1.5774263641076094,0.4712042
113,73.0,71.6164039775287,1.3835960224712949,1.5909436168802913,0.2513089
114,73.0,71.60696102546157,1.3930389745384275,1.6044608696529732,0.31413612
115,73.0,71.59751807339445,1.402481926605546,1.6179781224256349,0.486911
116,73.0,71.58807512132732,1.4119248786726786,1.6314953751983168,0.5706806
117,71.0,71.5786321692602,-0.578632169260203,-1.2179168196390364,0.69109946
118,71.0,71.56918921719307,-0.5691892171930704,-1.2043995668663545,0.7486911
119,71.0,71.55974626512594,-0.5597462651259377,-1.1908823140936726,0.8115183
120,71.0,71.55030331305882,-0.5503033130588193,-1.177365061321011,0.52879584
121,71.0,71.54086036099169,-0.5408603609916867,-1.163847808548329,0.40837696
122,71.0,71.53141740892457,-0.5314174089245682,-1.1503305557756676,0.37172773
123,71.0,71.52197445685744,-0.5219744568574356,-1.1368133030029854,0.5445026
124,71.0,71.5125315047903,-0.512531504790303,-1.1232960502303035,0.5340314
125,71.0,71.50308855272318,-0.5030885527231845,-1.109778797457642,0.52879584
126,72.0,71.49364560065605,0.5063543993439481,0.3352031791200474,0.39267015
127,73.0,71.48420264858893,1.5157973514110665,1.7801851556977164,0.4764398
128,73.0,71.4747596965218,1.5252403034781992,1.7937024084703985,0.5183246
129,73.0,71.46531674445467,1.5346832555453318,1.8072196612430802,0.58115184
130,73.0,71.45587379238755,1.5441262076124502,1.820736914015742,0.63874346
131,71.0,71.44643084032042,-0.44643084032041713,-1.0286752808215909,0.7015707
132,71.0,71.4369878882533,-0.4369878882532987,-1.0151580280489294,0.63874346
133,71.0,71.42754493618617,-0.42754493618616607,-1.0016407752762473,0.6492147
134,72.0,71.41810198411905,0.5818980158809524,0.44334120130142163,0.4816754
135,71.0,71.40865903205192,-0.408659032051915,-0.9746062697309038,0.39790577
136,71.0,71.39921607998478,-0.39921607998478237,-0.9610890169582219,0.56020945
137,71.0,71.38977312791766,-0.38977312791766394,-0.9475717641855603,0.6492147
138,71.0,71.38033017585053,-0.3803301758505313,-0.9340545114128783,0.5445026
139,71.0,71.37088722378341,-0.3708872237834129,-0.9205372586402167,0.42931938
140,71.0,71.36144427171628,-0.36144427171628024,-0.9070200058675348,0.35078534
141,72.0,71.35200131964915,0.6479986803508524,0.5379619707101545,0.35078534
142,72.0,71.34255836758203,0.6574416324179708,0.5514792234828161,0.36125654
143,72.0,71.3331154155149,0.6668845844851035,0.564996476255498,0.38219896
144,73.0,71.32367246344778,1.6763275365522219,2.0099784528331672,0.4816754
145,73.0,71.31422951138065,1.6857704886193545,2.023495705605849,0.6178011
146,71.0,71.30478655931351,-0.30478655931351284,-0.8259164892314838,0.52879584
147,71.0,71.2953436072464,-0.2953436072463944,-0.8123992364588223,0.5235602
148,71.0,71.28590065517926,-0.2859006551792618,-0.7988819836861403,0.60732985
149,71.0,71.27645770311214,-0.27645770311214335,-0.7853647309134787,0.60209423
150,72.0,71.26701475104501,0.7329852489549893,0.6596172456642106,0.5497382
151,73.0,71.25757179897788,1.742428201022122,2.1045992222419,0.539267
152,71.0,71.24812884691076,-0.24812884691075965,-0.7448129725954532,0.66492146
153,71.0,71.23868589484363,-0.238685894843627,-0.7312957198227713,0.69109946
154,71.0,71.22924294277651,-0.22924294277650858,-0.7177784670501097,0.52879584
155,71.0,71.21979999070938,-0.21979999070937595,-0.7042612142774277,0.34554973
156,71.0,71.21035703864224,-0.2103570386422433,-0.6907439615047458,0.4450262
157,71.0,71.20091408657512,-0.20091408657512488,-0.6772267087320842,0.6701571
158,71.0,71.19147113450799,-0.19147113450799225,-0.6637094559594022,0.4816754
159,71.0,71.18202818244087,-0.18202818244087382,-0.6501922031867406,0.37696335
160,71.0,71.17258523037374,-0.17258523037374118,-0.6366749504140587,0.65968585
161,71.0,71.16314227830662,-0.16314227830662276,-0.6231576976413971,0.84816754
162,71.0,71.15369932623949,-0.15369932623949012,-0.6096404448687152,0.68586385
163,71.0,71.14425637417236,-0.14425637417235748,-0.5961231920960333,0.35602096
164,71.0,71.13481342210524,-0.13481342210523906,-0.5826059393233716,0.39790577
165,71.0,71.1253704700381,-0.12537047003810642,-0.5690886865506897,0.5497382
166,71.0,71.11592751797099,-0.11592751797098799,-0.555571433778028,0.5078534
167,72.0,71.10648456590386,0.8935154340961446,0.8894105427996613,0.39790577
168,71.0,71.09704161383672,-0.09704161383672272,-0.5285369282326642,0.31937173
169,71.0,71.0875986617696,-0.08759866176960429,-0.5150196754600025,0.32984293
170,71.0,71.07815570970247,-0.07815570970247165,-0.5015024226873206,0.5026178
171,71.0,71.06871275763535,-0.06871275763535323,-0.48798516991465896,0.5340314
172,71.0,71.05926980556822,-0.05926980556822059,-0.47446791714197706,0.7068063
173,71.0,71.04982685350109,-0.04982685350108795,-0.4609506643692951,0.9371728
174,71.0,71.04038390143397,-0.04038390143396953,-0.44743341159663347,0.91099477
175,71.0,71.03094094936684,-0.03094094936683689,-0.43391615882395157,0.8115183
176,71.0,71.02149799729972,-0.021497997299718463,-0.42039890605129,0.7120419
177,71.0,71.01205504523259,-0.012055045232585826,-0.406881653278608,0.6806283
178,71.0,71.00261209316545,-0.0026120931654531887,-0.3933644005059261,0.93193716
179,71.0,70.99316914109833,0.006830858901665238,-0.37984714773326445,0.9424084
180,71.0,70.9837261890312,0.016273810968797875,-0.3663298949605825,0.62827224
181,71.0,70.97428323696408,0.0257167630359163,-0.35281264218792097,0.36125654
182,71.0,70.96484028489695,0.03515971510304894,-0.33929538941523896,0.37696335
183,71.0,70.95539733282982,0.044602667170181576,-0.325778136642557,0.4450262
184,71.0,70.9459543807627,0.0540456192373,-0.3122608838698954,0.37172773
185,71.0,70.93651142869557,0.06348857130443264,-0.29874363109721347,0.34554973
186,71.0,70.92706847662845,0.07293152337155107,-0.28522637832455194,0.5026178
187,71.0,70.91762552456132,0.0823744754386837,-0.27170912555186993,0.65445024
188,71.0,70.9081825724942,0.09181742750580213,-0.25819187277920835,0.6806283
189,71.0,70.89873962042707,0.10126037957293477,-0.2446746200065264,0.90052354
190,71.0,70.88929666835993,0.1107033316400674,-0.23115736723384447,0.8638743
191,71.0,70.87985371629281,0.12014628370718583,-0.21764011446118284,0.8900524
192,71.0,70.87041076422568,0.12958923577431847,-0.2041228616885009,0.61256546
193,71.0,70.86096781215856,0.1390321878414369,-0.1906056089158393,0.21989529
194,71.0,70.85152486009143,0.14847513990856953,-0.17708835614315735,0.2408377
195,71.0,70.8420819080243,0.15791809197570217,-0.16357110337047542,0.2670157
196,71.0,70.83263895595718,0.1673610440428206,-0.15005385059781381,0.30890054
197,71.0,70.82319600389005,0.17680399610995323,-0.13653659782513186,0.37696335
198,71.0,70.81375305182293,0.18624694817707166,-0.12301934505247028,0.37696335
199,71.0,70.8043100997558,0.1956899002442043,-0.10950209227978833,0.31413612
200,72.0,70.79486714768866,1.205132852311337,1.335479884297901,0.32460734
201,72.0,70.78542419562154,1.2145758043784554,1.3489971370705627,0.34031415
202,71.0,70.77598124355441,0.224018756445588,-0.06895033396176284,0.34031415
203,70.0,70.7665382914873,-0.7665382914872936,-1.4868978049941086,0.34554973
204,71.0,70.75709533942016,0.24290466057983906,-0.04191582841641929,0.5968586
205,71.0,70.74765238735303,0.2523476126469717,-0.028398575643737343,0.7486911
206,71.0,70.73820943528591,0.2617905647140901,-0.014881322871075743,0.5340314
207,71.0,70.72876648321878,0.27123351678122276,-0.0013640700983938,0.32460734
208,71.0,70.71932353115166,0.2806764688483412,0.012153182674267802,0.28795812
209,71.0,70.70988057908453,0.2901194209154738,0.025670435446949746,0.20942408
210,71.0,70.7004376270174,0.29956237298260646,0.039187688219631686,0.2303665
211,71.0,70.69099467495028,0.3090053250497249,0.05270494099229329,0.2565445
212,71.0,70.68155172288314,0.3184482771168575,0.06622219376497523,0.2670157
213,71.0,70.67210877081602,0.32789122918397595,0.07973944653763684,0.29319373
214,71.0,70.66266581874889,0.3373341812511086,0.09325669931031878,0.34554973
215,71.0,70.65322286668177,0.346777133318227,0.10677395208298039,0.45026177
216,71.0,70.64377991461464,0.35622008538535965,0.12029120485566233,0.4816754
217,71.0,70.63433696254751,0.3656630374524923,0.13380845762834429,0.486911
218,71.0,70.62489401048039,0.3751059895196107,0.14732571040100587,0.4712042
219,71.0,70.61545105841326,0.38454894158674335,0.16084296317368782,0.4450262
220,71.0,70.60600810634614,0.3939918936538618,0.1743602159463494,0.5968586
221,71.0,70.596565154279,0.4034348457209944,0.18787746871903135,0.973822
222,71.0,70.58712220221187,0.41287779778812705,0.2013947214917133,0.8638743
223,72.0,70.57767925014475,1.4223207498552455,1.6463766980693824,0.40837696
224,70.0,70.56823629807762,-0.5682362980776219,-1.2030354967679504,0.41884816
225,71.0,70.5587933460105,0.44120665398949654,0.24194647980971845,0.6230366
226,71.0,70.54935039394337,0.4506496060566292,0.2554637325824004,0.513089
227,71.0,70.53990744187624,0.4600925581237618,0.2689809853550823,0.2984293
228,71.0,70.53046448980912,0.46953551019088025,0.28249823812774394,0.42408377
229,71.0,70.52102153774199,0.4789784622580129,0.2960154909004259,0.5497382
230,71.0,70.51157858567487,0.4884214143251313,0.3095327436730875,0.7277487
231,71.0,70.50213563360774,0.49786436639226395,0.3230499964457694,0.84816754
232,71.0,70.4926926815406,0.5073073184593966,0.3365672492184514,0.83246076
233,71.0,70.48324972947348,0.516750270526515,0.35008450199111296,0.85340315
234,71.0,70.47380677740635,0.5261932225936476,0.3636017547637949,0.57591623
235,71.0,70.46436382533923,0.5356361746607661,0.37711900753645655,0.40314135
236,71.0,70.4549208732721,0.5450791267278987,0.39063626030913845,0.43455496
237,71.0,70.44547792120497,0.5545220787950313,0.4041535130818204,0.460733
238,71.0,70.43603496913785,0.5639650308621498,0.41767076585448204,0.32460734
239,69.0,70.42659201707072,-1.4265920170707176,-2.4317414289828507,0.2827225
240,70.0,70.4171490650036,-0.41714906500359916,-0.9867594524051818,0.2460733
241,71.0,70.40770611293647,0.5922938870635335,0.45822252417250753,0.41361257
242,71.0,70.39826316086933,0.6017368391306661,0.4717397769451894,0.6439791
243,71.0,70.38882020880222,0.6111797911977845,0.48525702971785106,0.973822
244,71.0,70.37937725673508,0.6206227432649172,0.498774282490533,0.9633508
245,71.0,70.36993430466796,0.6300656953320356,0.5122915352631946,0.85863876
246,71.0,70.36049135260083,0.6395086473991682,0.5258087880358765,0.8429319
247,71.0,70.35104840053371,0.6489515994662867,0.5393260408085381,0.89528793
248,71.0,70.34160544846658,0.6583945515334193,0.5528432935812201,0.8115183
249,71.0,70.33216249639945,0.6678375036005519,0.5663605463539021,0.7853403
250,71.0,70.32271954433233,0.6772804556676704,0.5798777991265636,0.82722515
251,71.0,70.3132765922652,0.686723407734803,0.5933950518992456,0.9162304
252,71.0,70.30383364019808,0.6961663598019214,0.6069123046719072,0.8167539
253,71.0,70.29439068813095,0.7056093118690541,0.6204295574445892,0.63874346
254,71.0,70.28494773606381,0.7150522639361867,0.6339468102172711,0.42408377
255,69.0,70.2755047839967,-1.2755047839966949,-2.215465384620082,0.34554973
256,71.0,70.26606183192956,0.7339381680704378,0.6609813157626147,0.4764398
257,71.0,70.25661887986244,0.7433811201375562,0.6744985685352761,0.61256546
258,71.0,70.24717592779531,0.7528240722046888,0.6880158213079581,0.5026178
259,70.0,70.23773297572818,-0.23773297572817853,-0.7299316497243672,0.29319373
260,71.0,70.22829002366106,0.7717099763389399,0.7150503268533016,0.2513089
261,71.0,70.21884707159393,0.7811529284060725,0.7285675796259836,0.20418848
262,71.0,70.20940411952681,0.790595880473191,0.7420848323986453,0.18324608
263,72.0,70.19996116745968,1.8000388325403236,2.1870668089763345,0.17277487
264,73.0,70.19051821539254,2.8094817846074562,3.6320487855540238,0.13612565
265,71.0,70.18107526332543,0.8189247366745747,0.7826365907166708,0.08900524
266,71.0,70.17163231125829,0.8283676887417073,0.7961538434893527,0.06282722
267,70.0,70.16218935919117,-0.16218935919117428,-0.6217936275429932,0.05235602
268,71.0,70.15274640712404,0.8472535928759584,0.8231883490346963,0.07853403
269,71.0,70.14330345505691,0.856696544943091,0.8367056018073782,0.10471204
270,71.0,70.13386050298979,0.8661394970102094,0.8502228545800398,0.09424084
271,71.0,70.12441755092266,0.8755824490773421,0.8637401073527218,0.06806283
272,71.0,70.11497459885554,0.8850254011444605,0.8772573601253834,0.04712042
273,70.0,70.1055316467884,-0.10553164678840687,-0.5406901109069422,0.041884817
274,69.0,70.09608869472129,-1.0960886947212884,-1.9586375819392878,0.06806283
275,69.0,70.08664574265416,-1.0866457426541558,-1.9451203291666062,0.11518325
276,69.0,70.07720279058702,-1.0772027905870232,-1.931603076393924,0.10471204
277,69.0,70.0677598385199,-1.0677598385199047,-1.9180858236212623,0.083769634
278,70.0,70.05831688645277,-0.05831688645277211,-0.47310384704357306,0.07329843
279,70.0,70.04887393438565,-0.04887393438565368,-0.4595865942709115,0.07853403
280,70.0,70.03943098231852,-0.039430982318521046,-0.4460693414982295,0.07329843
281,69.0,70.02998803025139,-1.0299880302513884,-1.8640168125305552,0.06806283
282,69.0,70.02054507818427,-1.02054507818427,-1.8504995597578933,0.07329843
283,69.0,70.01110212611714,-1.0111021261171373,-1.8369823069852114,0.07329843
284,70.0,70.00165917405002,-0.001659174050018919,-0.3920003304075424,0.09424084
285,70.0,69.99221622198289,0.007783778017113718,-0.3784830776348605,0.12041885
286,69.0,69.98277326991575,-0.9827732699157536,-1.7964305486671859,0.16230367
287,69.0,69.97333031784864,-0.9733303178486352,-1.7829132958945244,0.19371727
288,69.0,69.9638873657815,-0.9638873657815026,-1.7693960431218423,0.19371727
289,69.0,69.95444441371438,-0.9544444137143842,-1.7558787903491808,0.16753927
290,69.0,69.94500146164725,-0.9450014616472515,-1.742361537576499,0.13612565
291,69.0,69.93555850958012,-0.9355585095801189,-1.7288442848038168,0.10471204
292,71.0,69.926115557513,1.0738844424869995,1.1476024155788593,0.11518325
293,71.0,69.91667260544587,1.0833273945541322,1.1611196683515415,0.17277487
294,71.0,69.90722965337875,1.0927703466212506,1.1746369211242031,0.11518325
295,69.0,69.89778670131162,-0.8977867013116168,-1.6747752737131298,0.07853403
296,69.0,69.88834374924448,-0.8883437492444841,-1.661258020940448,0.109947644
297,69.0,69.87890079717737,-0.8789007971773657,-1.6477407681677863,0.15183246
298,69.0,69.86945784511023,-0.869457845110233,-1.6342235153951044,0.16753927
299,69.0,69.86001489304311,-0.8600148930431146,-1.6207062626224427,0.18848167
300,69.0,69.85057194097598,-0.850571940975982,-1.6071890098497608,0.2513089
301,69.0,69.84112898890885,-0.8411289889088494,-1.5936717570770789,0.36649215
302,69.0,69.83168603684173,-0.8316860368417309,-1.5801545043044172,0.27748692
303,68.0,69.8222430847746,-1.8222430847745983,-2.998101975336743,0.17801048
304,67.0,69.81280013270748,-2.81280013270748,-4.4160494463690885,0.30890054
305,67.0,69.80335718064035,-2.8033571806403472,-4.402532193596406,0.5026178
306,67.0,69.79391422857323,-2.793914228573229,-4.389014940823745,0.5445026
307,67.0,69.7844712765061,-2.784471276506096,-4.3754976880510625,0.5445026
308,67.0,69.77502832443896,-2.7750283244389635,-4.361980435278381,0.591623
309,67.0,69.76558537237185,-2.765585372371845,-4.34846318250572,0.88481677
310,67.0,69.75614242030471,-2.7561424203047125,-4.3349459297330375,0.8638743
311,67.0,69.7466994682376,-2.746699468237594,-4.321428676960376,0.87958115
312,69.0,69.73725651617046,-0.7372565161704614,-1.4449819765776792,0.63874346
313,69.0,69.72781356410333,-0.7278135641033288,-1.4314647238049973,1.0
314,69.0,69.71837061203621,-0.7183706120362103,-1.4179474710323354,0.89528793
315,69.0,69.70892765996908,-0.7089276599690777,-1.4044302182596538,0.74345547
316,69.0,69.69948470790196,-0.6994847079019593,-1.390912965486992,0.7015707
317,69.0,69.69004175583483,-0.6900417558348266,-1.37739571271431,0.7329843
318,69.0,69.6805988037677,-0.680598803767694,-1.3638784599416283,0.40837696
319,67.0,69.67115585170058,-2.6711558517005756,-4.213290654778981,0.2617801
320,67.0,69.66171289963344,-2.661712899633443,-4.1997734020063,0.28795812
321,69.0,69.65226994756632,-0.6522699475663245,-1.323326701623623,0.4450262
322,69.0,69.64282699549919,-0.6428269954991919,-1.309809448850941,0.43979058
323,67.0,69.63338404343206,-2.6333840434320592,-4.159221643688274,0.42408377
324,67.0,69.62394109136494,-2.623941091364941,-4.145704390915612,0.46596858
325,67.0,69.61449813929781,-2.614498139297808,-4.13218713814293,0.4816754
326,67.0,69.60505518723069,-2.6050551872306897,-4.118669885370269,0.42408377
327,67.0,69.59561223516356,-2.595612235163557,-4.105152632597586,0.36649215
328,68.0,69.58616928309644,-1.5861692830964387,-2.660170656019918,0.35078534
329,69.0,69.5767263310293,-0.576726331029306,-1.2151886794422286,0.34554973
330,69.0,69.56728337896217,-0.5672833789621734,-1.2016714266695465,0.28795812
331,69.0,69.55784042689505,-0.557840426895055,-1.1881541738968848,0.2356021
332,69.0,69.54839747482792,-0.5483974748279223,-1.1746369211242031,0.21989529
333,69.0,69.5389545227608,-0.5389545227608039,-1.1611196683515415,0.20418848
334,68.0,69.52951157069367,-1.5295115706936713,-2.579067139383867,0.20942408
335,67.0,69.52006861862654,-2.5200686186265386,-3.9970146104161923,0.18848167
336,67.0,69.51062566655942,-2.51062566655942,-3.983497357643531,0.15706806
337,68.0,69.50118271449229,-1.5011827144922876,-2.5385153810658414,0.109947644
338,69.0,69.49173976242517,-0.49173976242516915,-1.0935334044881724,0.13089006
339,69.0,69.48229681035804,-0.4822968103580365,-1.0800161517154905,0.16230367
340,69.0,69.4728538582909,-0.4728538582909039,-1.0664988989428084,0.17801048
341,69.0,69.46341090622379,-0.46341090622378545,-1.052981646170147,0.17277487
342,69.0,69.45396795415665,-0.4539679541566528,-1.039464393397465,0.19371727
343,69.0,69.44452500208953,-0.4445250020895344,-1.0259471406248033,0.19371727
344,69.0,69.4350820500224,-0.43508205002240175,-1.0124298878521214,0.18324608
345,69.0,69.42563909795527,-0.4256390979552691,-0.9989126350794394,0.18848167
346,69.0,69.41619614588815,-0.4161961458881507,-0.9853953823067778,0.15183246
347,69.0,69.40675319382102,-0.40675319382101804,-0.9718781295340959,0.09947644
348,69.0,69.3973102417539,-0.3973102417538996,-0.9583608767614343,0.06806283
349,69.0,69.38786728968677,-0.387867289686767,-0.9448436239887523,0.06282722
350,69.0,69.37842433761963,-0.37842433761963434,-0.9313263712160704,0.057591625
351,69.0,69.36898138555252,-0.3689813855525159,-0.9178091184434088,0.057591625
352,69.0,69.35953843348538,-0.3595384334853833,-0.9042918656707268,0.057591625
353,69.0,69.35009548141826,-0.35009548141826485,-0.8907746128980653,0.041884817
354,79.0,69.34065252935113,9.659347470648868,13.43738987792469,0.03141361
355,78.0,69.331209577284,8.668790422716,12.019442406892367,0.02617801
356,78.0,69.32176662521688,8.678233374783119,12.032959659665028,0.02617801
357,77.0,69.31232367314975,7.6876763268502515,10.615012188632702,0.02617801
358,69.0,69.30288072108263,-0.3028807210826301,-0.8231883490346963,0.04712042
359,69.0,69.2934377690155,-0.29343776901549745,-0.8096710962620143,0.08900524
